test_id,aircraft_angle,aircraft_1_init_pos_x,aircraft_1_init_pos_y,aircraft_1_init_pos_z,aircraft_2_init_pos_x,aircraft_2_init_pos_y,aircraft_2_init_pos_z,aircraft_1_init_speed_x,aircraft_1_init_speed_y,aircraft_1_init_speed_z,aircraft_2_init_speed_x,aircraft_2_init_speed_y,aircraft_2_init_speed_z,aircraft_1_init_target_x,aircraft_1_init_target_y,aircraft_1_init_target_z,aircraft_2_init_target_x,aircraft_2_init_target_y,aircraft_2_init_target_z,aircraft_1_final_pos_x_if_no_avoidance,aircraft_1_final_pos_y_if_no_avoidance,aircraft_1_final_pos_z_if_no_avoidance,aircraft_2_final_pos_x_if_no_avoidance,aircraft_2_final_pos_y_if_no_avoidance,aircraft_2_final_pos_z_if_no_avoidance,aircraft_1_final_pos_x_if_avoidance,aircraft_1_final_pos_y_if_avoidance,aircraft_1_final_pos_z_if_avoidance,aircraft_2_final_pos_x_if_avoidance,aircraft_2_final_pos_y_if_avoidance,aircraft_2_final_pos_z_if_avoidance,aircraft_1_final_speed_x_if_no_avoidance,aircraft_1_final_speed_y_if_no_avoidance,aircraft_1_final_speed_z_if_no_avoidance,aircraft_2_final_speed_x_if_no_avoidance,aircraft_2_final_speed_y_if_no_avoidance,aircraft_2_final_speed_z_if_no_avoidance,aircraft_1_final_speed_x_if_avoidance,aircraft_1_final_speed_y_if_avoidance,aircraft_1_final_speed_z_if_avoidance,aircraft_2_final_speed_x_if_avoidance,aircraft_2_final_speed_y_if_avoidance,aircraft_2_final_speed_z_if_avoidance,collision_if_no_avoidance,collision_if_avoidance,minimal_relative_distance_if_no_avoidance,minimal_relative_distance_if_avoidance,miss_distance_at_closest_approach_if_no_avoidance,miss_distance_at_closest_approach_if_avoidance
10,67.5107770984299,0.0,-8998.49609375,2105.7744140625,8314.173828125,-3442.011474609375,2105.7744140625,0.0,78.99168395996094,0.0,-72.98448181152344,30.2150821685791,0.0,0.0,899849.5625,4756.52783203125,-831417.375,344201.15625,4756.52783203125,0.0,-17.4888916015625,2130.38720703125,16.86739158630371,-6.852287292480469,2130.385009765625,-2549.3818359375,17051.375,2365.66015625,2576.1484375,-3877.25439453125,19900.7421875,0.0,78.99168395996094,0.2291480451822281,-72.98448181152344,30.2150821685791,0.22914913296699524,0.22816145420074463,78.99040985107422,0.2152995467185974,55.22794723510742,9.712074279785156,55.63392639160156,True,False,0,5973.4931640625,nan,0.0024435853119939566
11,78.92466105723352,0.0,-7866.9443359375,3271.73681640625,7720.42626953125,-1511.23681640625,3271.73681640625,0.0,48.65531539916992,0.0,-47.7491340637207,9.34666633605957,0.0,0.0,786694.4375,2365.215087890625,-772042.625,151123.671875,2365.215087890625,0.0,-15.965463638305664,10511.3369140625,15.52459716796875,-3.4908361434936523,10511.3369140625,-2643.527587890625,23910.279296875,30495.22265625,2767.260986328125,-3292.776123046875,32070.61328125,0.0,34.51172637939453,34.296939849853516,-33.868778228759766,6.629648685455322,34.2971305847168,0.1191764697432518,34.501060485839844,34.30699157714844,9.849769592285156,-33.09490966796875,34.27810287475586,True,False,0,4109.27001953125,nan,0.12314590811729431
12,83.71184243328237,0.0,-7493.333984375,2631.39453125,7448.2509765625,-820.7363891601562,2631.39453125,0.0,73.13262176513672,0.0,-72.692626953125,8.010132789611816,0.0,0.0,749333.375,2842.837890625,-744825.125,82073.6328125,2842.837890625,0.0,-14.64488410949707,2633.8466796875,15.186372756958008,-1.7551648616790771,2633.8466796875,3106.09619140625,-3427.06884765625,19595.544921875,-17234.7734375,4972.1923828125,2640.1328125,0.0,73.13262176513672,0.019162802025675774,-72.692626953125,8.010132789611816,0.019162718206644058,41.32400894165039,-31.366214752197266,51.54362106323242,-72.72528076171875,7.706490993499756,0.021534595638513565,True,False,0,5839.16357421875,nan,0.01806640811264515
13,84.1390823252747,0.0,-7462.3291015625,1258.94970703125,7423.3212890625,-762.0083618164062,1258.94970703125,0.0,99.3434066772461,0.0,-98.82411193847656,10.144353866577148,0.0,0.0,746232.9375,3789.972900390625,-742332.125,76200.8359375,3789.972900390625,0.0,-13.906264305114746,1283.0416259765625,15.215009689331055,-1.6086616516113281,1283.038330078125,3139.497314453125,19986.875,1365.111328125,-20368.974609375,5183.18359375,1335.0390625,0.0,99.3434066772461,0.3320053517818451,-98.82411193847656,10.144353866577148,0.3319997191429138,-0.4306655526161194,99.3416519165039,0.33335477113723755,-98.86653900146484,9.724085807800293,0.33444899320602417,True,False,0,4183.7177734375,nan,0.08203129470348358
14,148.15220319081104,0.0,-5199.521484375,1446.7545166015625,2743.603515625,4416.748046875,1446.7545166015625,0.0,121.52922058105469,0.0,-64.12667083740234,-103.23333740234375,0.0,0.0,519952.15625,4055.224365234375,-274360.34375,-441674.8125,4055.224365234375,0.0,-10.102153778076172,1471.1591796875,5.373228549957275,8.91342830657959,1471.1593017578125,-4521.8583984375,14063.4921875,1546.2705078125,-3149.44287109375,-13684.6552734375,1526.230224609375,0.0,121.52820587158203,0.6018404960632324,-64.12613677978516,-103.23248291015625,0.6018339395523071,1.0876482725143433,121.52222442626953,0.6005623936653137,-65.05004119873047,-102.65238952636719,0.6045522093772888,True,False,0,6162.98974609375,nan,0.042236536741256714
15,157.53315865177595,0.0,-5097.66259765625,1096.8175048828125,1948.0650634765625,4710.75439453125,1096.8175048828125,0.0,71.84545135498047,0.0,-27.455644607543945,-66.39244079589844,0.0,0.0,509766.25,1511.1231689453125,-194806.515625,-471075.4375,1511.1231689453125,0.0,-9.626411437988281,1101.0045166015625,4.029453754425049,9.673318862915039,1101.00390625,4433.66259765625,19746.44921875,1169.060546875,-4534.931640625,876.2701416015625,19478.603515625,0.0,71.84545135498047,0.05657774955034256,-27.455644607543945,-66.39244079589844,0.05657898262143135,-0.6496601700782776,71.84213256835938,0.051350224763154984,-49.403968811035156,-12.445209503173828,50.65612030029297,True,False,0,6620.83544921875,nan,0.0053714485839009285
16,168.85984169372938,0.0,-5023.720703125,1522.003662109375,970.631591796875,4929.0615234375,1522.003662109375,0.0,127.9885482788086,0.0,-24.72863006591797,-125.57691955566406,0.0,0.0,502372.09375,4155.68994140625,-97063.1640625,-492906.125,4155.68994140625,0.0,-9.364439010620117,1546.572265625,1.9638248682022095,10.048542976379395,1546.565673828125,-4665.662109375,19230.552734375,1686.004150390625,4568.15185546875,-376.23760986328125,19066.212890625,0.0,127.98754119873047,0.6624656915664673,-24.72843360900879,-125.575927734375,0.6624677777290344,1.2365013360977173,127.98077392578125,0.6564204096794128,79.635986328125,43.59346008300781,90.21577453613281,True,False,0,6545.66748046875,nan,0.008667423389852047
17,169.65483081516976,0.0,-5020.44482421875,2223.489013671875,901.5604858398438,4938.83154296875,2223.489013671875,0.0,105.66072845458984,0.0,-18.974321365356445,-103.94308471679688,0.0,0.0,502044.5,2877.5654296875,-90156.046875,-493883.15625,2877.5654296875,0.0,-9.899211883544922,2230.055419921875,1.7470676898956299,9.521080017089844,2230.055419921875,-4576.8212890625,19189.1484375,2652.3544921875,4650.361328125,-410.3583984375,20044.857421875,0.0,105.66072845458984,0.13451960682868958,-18.974321365356445,-103.94308471679688,0.13451239466667175,1.001682162284851,105.65557098388672,0.05110673978924751,7.467095375061035,-74.62602233886719,74.42704772949219,True,False,0,6654.0986328125,nan,0.0004288690397515893
18,175.2856738813634,0.0,-5004.234375,3968.35009765625,411.2865295410156,4987.30419921875,3968.35009765625,0.0,109.27916717529297,0.0,-8.981403350830078,-108.90946197509766,0.0,0.0,500423.4375,2188.52783203125,-41128.65234375,-498730.4375,2188.52783203125,0.0,-9.63471508026123,7922.89794921875,0.8347933888435364,9.746724128723145,7922.8994140625,-4373.01904296875,25989.87109375,30790.26953125,4487.21533203125,-125.71620178222656,34141.79296875,0.0,77.50289916992188,77.04048919677734,-6.369738578796387,-77.24026489257812,77.04093170166016,0.7147976160049438,77.54499053955078,76.99466705322266,74.16593170166016,-22.802213668823242,76.9505615234375,True,False,0,6467.78662109375,nan,0.0036644202191382647
19,179.4020227987975,0.0,-5000.06787109375,4697.60107421875,52.1831169128418,4999.7958984375,4697.60107421875,0.0,129.32725524902344,0.0,-1.3497215509414673,-129.32020568847656,0.0,0.0,500006.8125,1148.1265869140625,-5218.31201171875,-499979.5625,1148.1265869140625,0.0,-9.325620651245117,8639.474609375,0.10808271169662476,10.303292274475098,8638.5654296875,1489.002685546875,-77.39936828613281,11862092.0,-1385.7884521484375,73.37590026855469,11862063.0,0.0,91.6696548461914,91.22616577148438,-0.9567059874534607,-91.66417694091797,91.22665405273438,75.49822998046875,52.41191101074219,90.98624420166016,-70.88328552246094,58.09165954589844,91.24873352050781,True,False,0,2708.431396484375,nan,0.00042941304855048656
