test_id,aircraft_angle,aircraft_1_init_pos_x,aircraft_1_init_pos_y,aircraft_1_init_pos_z,aircraft_2_init_pos_x,aircraft_2_init_pos_y,aircraft_2_init_pos_z,aircraft_1_init_speed_x,aircraft_1_init_speed_y,aircraft_1_init_speed_z,aircraft_2_init_speed_x,aircraft_2_init_speed_y,aircraft_2_init_speed_z,aircraft_1_init_target_x,aircraft_1_init_target_y,aircraft_1_init_target_z,aircraft_2_init_target_x,aircraft_2_init_target_y,aircraft_2_init_target_z,aircraft_1_final_pos_x_if_no_avoidance,aircraft_1_final_pos_y_if_no_avoidance,aircraft_1_final_pos_z_if_no_avoidance,aircraft_2_final_pos_x_if_no_avoidance,aircraft_2_final_pos_y_if_no_avoidance,aircraft_2_final_pos_z_if_no_avoidance,aircraft_1_final_pos_x_if_avoidance,aircraft_1_final_pos_y_if_avoidance,aircraft_1_final_pos_z_if_avoidance,aircraft_2_final_pos_x_if_avoidance,aircraft_2_final_pos_y_if_avoidance,aircraft_2_final_pos_z_if_avoidance,aircraft_1_final_speed_x_if_no_avoidance,aircraft_1_final_speed_y_if_no_avoidance,aircraft_1_final_speed_z_if_no_avoidance,aircraft_2_final_speed_x_if_no_avoidance,aircraft_2_final_speed_y_if_no_avoidance,aircraft_2_final_speed_z_if_no_avoidance,aircraft_1_final_speed_x_if_avoidance,aircraft_1_final_speed_y_if_avoidance,aircraft_1_final_speed_z_if_avoidance,aircraft_2_final_speed_x_if_avoidance,aircraft_2_final_speed_y_if_avoidance,aircraft_2_final_speed_z_if_avoidance,collision_if_no_avoidance,collision_if_avoidance,minimal_relative_distance_if_no_avoidance,minimal_relative_distance_if_avoidance,miss_distance_at_closest_approach_if_no_avoidance,miss_distance_at_closest_approach_if_avoidance
10,5.317669528120586,0.0,-161677.078125,4500.830078125,14983.8515625,-160981.234375,4500.830078125,0.0,58.0117073059082,0.0,-5.376389026641846,57.76203536987305,0.0,0.0,16167707.0,3967.819580078125,-1498385.25,16098124.0,3967.819580078125,0.0,-199.81756591796875,4500.830078125,14.640955924987793,-212.96661376953125,4500.830078125,-303.1226501464844,198412.265625,4482.9248046875,-18803.87109375,197562.8125,4482.14990234375,0.0,58.0117073059082,-0.000921523489523679,-5.376389026641846,57.76203536987305,-0.0009215234313160181,0.002107656095176935,58.011619567871094,-0.0024952648673206568,-5.506308078765869,57.74980926513672,-0.002547020325437188,True,False,0,29.962509155273438,nan,14.89532470703125
11,6.650438342942588,0.0,-129302.65625,1621.4351806640625,14974.74609375,-128432.6015625,1621.4351806640625,0.0,88.49817657470703,0.0,-10.249114036560059,87.9026870727539,0.0,0.0,12930266.0,2748.369384765625,-1497474.625,12843260.0,2748.369384765625,0.0,159590.609375,1641.3516845703125,-18488.25390625,158495.484375,1641.3516845703125,267.8531799316406,-308.6415100097656,1630.8096923828125,287.28851318359375,-310.83587646484375,1630.234619140625,0.0,88.49817657470703,0.00615740567445755,-10.249114036560059,87.9026870727539,0.006157408002763987,-0.002647689078003168,88.49761199951172,0.009127042256295681,-9.88663101196289,87.94378662109375,0.004302913788706064,False,True,30.611888885498047,0,nan,16.31756591796875
12,7.068132529749194,0.0,-121670.3125,4533.546875,14971.474609375,-120745.6796875,4533.546875,0.0,98.13919830322266,0.0,-12.075983047485352,97.39339447021484,0.0,0.0,12167031.0,3835.024658203125,-1497147.5,12074568.0,3835.024658203125,0.0,-97.97105407714844,4527.5029296875,9.817913055419922,-80.7730941772461,4527.50341796875,-266.9197082519531,-294.3188171386719,4528.3916015625,-248.5424346923828,-301.014892578125,4527.9951171875,0.0,98.13919830322266,-0.0039496636018157005,-12.075983047485352,97.39339447021484,-0.0039496636018157005,-0.4550313949584961,98.13793182373047,-0.002408294240012765,-12.256512641906738,97.37081909179688,-0.003954560030251741,True,True,0,0,nan,20.36358642578125
13,7.807033790387445,0.0,-110170.125,4164.5087890625,14965.201171875,-109148.9765625,4164.5087890625,0.0,45.11577606201172,0.0,-6.128400802612305,44.69760513305664,0.0,0.0,11017013.0,4136.1865234375,-1496520.125,10914898.0,4136.1865234375,0.0,-127.54002380371094,4164.5087890625,8.79071044921875,-109.69143676757812,4164.5087890625,-294.2107238769531,-245.0941925048828,4164.5087890625,-286.2967224121094,-263.438232421875,4164.5087890625,0.0,45.11577606201172,0.0,-6.128400802612305,44.69760513305664,0.0,-0.28084373474121094,45.114219665527344,0.0,-6.127177715301514,44.697444915771484,0.0,True,True,0,0,nan,25.950685501098633
14,8.869587715621302,0.0,-96993.8515625,4229.81298828125,14955.08984375,-95833.984375,4229.81298828125,0.0,53.09053421020508,0.0,-8.18581485748291,52.45566940307617,0.0,0.0,9699385.0,1374.363037109375,-1495509.0,9583398.0,1374.363037109375,0.0,119799.328125,4170.03125,-18457.662109375,118276.5703125,4170.03125,357.7414245605469,-268.8099365234375,4201.994140625,372.4389343261719,-256.08770751953125,4204.23876953125,0.0,53.09053421020508,-0.014599929563701153,-8.18581485748291,52.45566940307617,-0.014599939808249474,0.05718035623431206,53.09012985229492,-0.016402987763285637,-7.809177398681641,52.51304244995117,-0.012227531522512436,False,True,30.866867065429688,0,nan,38.81072998046875
15,11.672567527380673,0.0,-73756.2421875,1488.7537841796875,14922.248046875,-72230.953125,1488.7537841796875,0.0,106.25576782226562,0.0,-21.497501373291016,104.05838012695312,0.0,0.0,7375624.5,1954.8878173828125,-1492224.75,7223095.0,1954.8878173828125,0.0,-81.34768676757812,1492.1348876953125,18.85882568359375,-84.78495788574219,1492.1343994140625,-463.3923034667969,91431.609375,1496.0955810546875,-18880.326171875,89467.75,1499.8248291015625,0.0,106.25576782226562,0.004897281061857939,-21.497501373291016,104.05838012695312,0.004897282458841801,-0.07393510639667511,106.25520324707031,0.0048769330605864525,-21.523052215576172,104.05303192138672,0.008427943103015423,True,False,0,88.59423828125,nan,2.523681640625
16,11.882708017802091,0.0,-72456.453125,2657.252685546875,14919.42578125,-70903.796875,2657.252685546875,0.0,53.125396728515625,0.0,-10.938989639282227,51.98698425292969,0.0,0.0,7245645.0,4026.8359375,-1491942.5,7090379.5,4026.8359375,0.0,-89.56939697265625,2670.539306640625,19.666202545166016,-86.383544921875,2670.539306640625,280.29083251953125,90328.15625,2687.379150390625,-18148.14453125,88487.5703125,2685.7333984375,0.0,53.125396728515625,0.009050235152244568,-10.938989639282227,51.98698425292969,0.009050228632986546,-0.0011542252032086253,53.12482452392578,0.01085079275071621,-11.139942169189453,51.94426345825195,0.009034641087055206,True,False,0,91.49806213378906,nan,1.18316650390625
17,12.000835804711864,0.0,-71745.8125,2532.966552734375,14917.8173828125,-70177.7734375,2532.966552734375,0.0,79.60015869140625,0.0,-16.550939559936523,77.86046600341797,0.0,0.0,7174581.5,2859.270263671875,-1491781.75,7017777.5,2859.270263671875,0.0,-83.44590759277344,2535.162353515625,17.534984588623047,-91.45378875732422,2535.162353515625,476.889404296875,88594.2890625,2540.76318359375,-17951.88671875,86748.3828125,2537.627197265625,0.0,79.60015869140625,0.0022318409755825996,-16.550939559936523,77.86046600341797,0.0022318405099213123,-0.004891058895736933,79.59963989257812,0.004614164121448994,-16.55709457397461,77.8588638305664,0.0022434440907090902,True,False,0,91.46892547607422,nan,3.83648681640625
18,13.135678974449068,0.0,-65571.1640625,2875.9375,14901.556640625,-63855.47265625,2875.9375,0.0,49.05760955810547,0.0,-11.148723602294922,47.77399826049805,0.0,0.0,6557116.5,2565.431640625,-1490155.625,6385547.0,2565.431640625,0.0,-89.8828125,2872.682373046875,19.431777954101562,-92.25372314453125,2872.682373046875,331.5511169433594,81777.3203125,2869.17333984375,-18076.388671875,79737.7421875,2869.6337890625,0.0,49.05760955810547,-0.0014755412703379989,-11.148723602294922,47.77399826049805,-0.0014755423180758953,-0.4848978519439697,49.05485534667969,-0.0014648877549916506,-11.15269947052002,47.7732048034668,-0.0014923332491889596,True,False,0,111.97544860839844,nan,2.564453125
19,13.934666276508175,0.0,-61828.42578125,1907.2735595703125,14889.232421875,-60008.875,1907.2735595703125,0.0,127.53845977783203,0.0,-30.713214874267578,123.78512573242188,0.0,0.0,6182842.5,4935.0302734375,-1488923.25,6000887.5,4935.0302734375,0.0,-74.01629638671875,1936.13525390625,18.03566551208496,-70.5133056640625,1936.13525390625,-555.0550537109375,76416.2265625,1969.8358154296875,-18922.8203125,74039.8359375,1976.4029541015625,0.0,127.53845977783203,0.059635233134031296,-30.713214874267578,123.78512573242188,0.05963525176048279,0.009909659624099731,127.5379638671875,0.05973321571946144,-31.037811279296875,123.7041244506836,0.06392138451337814,True,False,0,128.5524139404297,nan,0.6082763671875
20,14.292693916319424,0.0,-60287.3828125,3121.478515625,14883.474609375,-58421.3203125,3121.478515625,0.0,113.91918182373047,0.0,-28.12384796142578,110.39306640625,0.0,0.0,6028738.0,4073.229248046875,-1488347.5,5842132.0,4073.229248046875,0.0,-83.44390869140625,3129.4111328125,19.49994659423828,-79.7861328125,3129.411865234375,-568.8345336914062,74661.3828125,3140.101806640625,-18929.1171875,72230.3984375,3143.2021484375,0.0,113.91918182373047,0.015944113954901695,-28.12384796142578,110.39306640625,0.015944097191095352,0.0092293256893754,113.91902160644531,0.015926970168948174,-28.517311096191406,110.29232025146484,0.019778169691562653,True,False,0,132.00018310546875,nan,2.1434326171875
21,14.417836448400982,0.0,-59766.8359375,4155.2685546875,14881.427734375,-57884.51953125,4155.2685546875,0.0,109.97154235839844,0.0,-27.381967544555664,106.50806427001953,0.0,0.0,5976683.5,4025.68701171875,-1488142.75,5788452.0,4025.68701171875,0.0,-75.6628189086914,4155.2685546875,18.110435485839844,-69.24063110351562,4155.2685546875,-573.2376098632812,73894.578125,4155.09228515625,-18931.90234375,71437.8515625,4155.09228515625,0.0,109.97154235839844,-0.0005340386414900422,-27.381967544555664,106.50806427001953,-0.000534038816113025,0.009926935657858849,109.97061920166016,-0.0023597634863108397,-27.696868896484375,106.42660522460938,-0.0023599329870194197,True,False,0,132.96096801757812,nan,5.38623046875
22,15.083981298082017,0.0,-57141.65625,3998.041259765625,14870.234375,-55172.86328125,3998.041259765625,0.0,86.30819702148438,0.0,-22.460376739501953,83.33448791503906,0.0,0.0,5714165.5,2504.432373046875,-1487023.375,5517286.5,2504.432373046875,0.0,-79.93511962890625,3983.55126953125,19.089534759521484,-75.25369262695312,3983.55126953125,-578.5383911132812,70715.4609375,3967.12646484375,-18920.841796875,68146.296875,3962.705078125,0.0,86.30819702148438,-0.020863398909568787,-22.460376739501953,83.33448791503906,-0.02086341381072998,-0.007029175758361816,86.30723571777344,-0.020873485133051872,-21.92629623413086,83.47660827636719,-0.02379591390490532,True,False,0,148.23304748535156,nan,1.271484375
23,15.90494843812567,0.0,-54209.69140625,3369.050537109375,14855.7470703125,-52134.41796875,3369.050537109375,0.0,64.3538589477539,0.0,-17.635679244995117,61.89024353027344,0.0,0.0,5420969.0,2557.219482421875,-1485574.75,5213441.5,2557.219482421875,0.0,-74.0657730102539,3362.89599609375,19.87316131591797,-75.4808349609375,3362.896728515625,-663.8341674804688,67230.921875,3352.807861328125,-18982.587890625,64506.859375,3351.406005859375,0.0,64.3538589477539,-0.0084916390478611,-17.635679244995117,61.89024353027344,-0.008491634391248226,0.3371017873287201,64.35274505615234,-0.008553176186978817,-17.39383888244629,61.9586296081543,-0.010620205663144588,True,False,0,164.72003173828125,nan,1.101318359375
24,16.275686327433323,0.0,-52982.90234375,3557.238525390625,14848.9560546875,-50859.57421875,3557.238525390625,0.0,128.4706573486328,0.0,-36.00510787963867,123.32210540771484,0.0,0.0,5298290.0,2670.19287109375,-1484895.625,5085957.5,2670.19287109375,0.0,-64.3564224243164,3549.221923828125,18.195350646972656,-63.872562408447266,3549.221923828125,644.7787475585938,65436.83984375,3536.024169921875,-17715.619140625,62994.8515625,3540.0849609375,0.0,128.4706573486328,-0.01917937956750393,-36.00510787963867,123.32210540771484,-0.01917938143014908,-0.01624668575823307,128.4705047607422,-0.02341257967054844,-35.827877044677734,123.37387084960938,-0.019190073013305664,True,False,0,173.9658203125,nan,1.1871337890625
25,17.24692549634096,0.0,-50019.93359375,1152.4827880859375,14830.42578125,-47770.828125,1152.4827880859375,0.0,60.53710174560547,0.0,-17.948665618896484,57.815101623535156,0.0,0.0,5001993.0,2715.614990234375,-1483042.625,4777083.0,2715.614990234375,0.0,-64.572265625,1167.561279296875,18.764259338378906,-63.435150146484375,1167.561279296875,747.3515625,61453.8125,1188.58251953125,-17594.923828125,58882.75,1184.48681640625,0.0,60.53710174560547,0.01772451028227806,-17.948665618896484,57.815101623535156,0.01772451214492321,0.4824325442314148,60.5346565246582,0.019748836755752563,-17.701995849609375,57.89109420776367,0.017737852409482002,True,False,0,193.8714599609375,nan,3.230468511581421
26,18.0208868260865,0.0,-47888.2890625,2604.671142578125,14814.8974609375,-45539.0703125,2604.671142578125,0.0,40.689266204833984,0.0,-12.587780952453613,38.693206787109375,0.0,0.0,4788829.0,2925.754638671875,-1481489.75,4553907.0,2925.754638671875,0.0,-58.54834747314453,2607.5380859375,19.093177795410156,-54.54059982299805,2607.5380859375,-769.5037841796875,59458.48046875,2610.533447265625,-19023.626953125,56330.46484375,2611.083984375,0.0,40.689266204833984,0.0020249432418495417,-12.587780952453613,38.693206787109375,0.0020249427761882544,0.08989864587783813,40.68900680541992,0.00203101709485054,-12.5830078125,38.69477081298828,0.002026339527219534,True,False,0,215.06521606445312,nan,0.9350585341453552
27,18.661920582023495,0.0,-46257.1640625,4706.06640625,14801.5234375,-43825.10546875,4706.06640625,0.0,127.48929595947266,0.0,-40.794456481933594,120.78630828857422,0.0,0.0,4625716.0,2405.371826171875,-1480152.375,4382510.5,2405.371826171875,0.0,-54.944828033447266,4684.92138671875,18.067237854003906,-52.98734664916992,4684.92138671875,744.7490234375,57011.8046875,4653.78369140625,-17569.7578125,54241.25390625,4660.31884765625,0.0,127.48929595947266,-0.060658227652311325,-40.794456481933594,120.78630828857422,-0.06065820902585983,-0.03597130626440048,127.48883819580078,-0.06486596912145615,-40.96942901611328,120.72708129882812,-0.060759492218494415,True,False,0,227.87564086914062,nan,1.5955810546875
28,19.36953148644551,0.0,-44582.54296875,4351.21240234375,14786.2236328125,-42059.1328125,4351.21240234375,0.0,46.893367767333984,0.0,-15.552631378173828,44.239166259765625,0.0,0.0,4458254.0,1599.8408203125,-1478622.375,4205913.0,1599.8408203125,0.0,-56.4697265625,4323.44775390625,17.631103515625,-50.74027633666992,4323.45068359375,-765.8945922851562,54657.765625,4292.9404296875,-18975.65234375,51277.48046875,4287.2626953125,0.0,46.893367767333984,-0.02786337025463581,-15.552631378173828,44.239166259765625,-0.027863387018442154,0.00890096090734005,46.893733978271484,-0.027870194986462593,-15.74965763092041,44.169212341308594,-0.029407115653157234,True,False,0,238.2484893798828,nan,8.4066162109375
29,19.808172402474444,0.0,-43604.81640625,1123.6734619140625,14776.4560546875,-41024.82421875,1123.6734619140625,0.0,101.3435287475586,0.0,-34.34249496459961,95.34727478027344,0.0,0.0,4360481.5,2544.724853515625,-1477645.625,4102482.5,2544.724853515625,0.0,-58.19000244140625,1136.74072265625,19.037094116210938,-52.6685791015625,1136.74072265625,-769.28125,53792.4140625,1151.7298583984375,-18966.220703125,50344.88671875,1156.520751953125,0.0,101.3435287475586,0.031032605096697807,-34.34249496459961,95.34727478027344,0.031032666563987732,-0.047881126403808594,101.34304809570312,0.03107231855392456,-34.25691604614258,95.37804412841797,0.034414295107126236,True,False,0,254.6314239501953,nan,2.173583984375
30,20.08945615479551,0.0,-43000.41796875,1467.79931640625,14770.078125,-40384.1640625,1467.79931640625,0.0,80.0538101196289,0.0,-27.497432708740234,75.18313598632812,0.0,0.0,4300041.5,2499.794189453125,-1477007.875,4038416.25,2499.794189453125,0.0,-51.974769592285156,1477.3685302734375,17.41875457763672,-48.3903694152832,1477.3690185546875,-786.724365234375,53064.94140625,1488.645751953125,-18975.39453125,49565.0859375,1488.693359375,0.0,80.0538101196289,0.0177022535353899,-27.497432708740234,75.18313598632812,0.017702247947454453,0.22531896829605103,80.05321502685547,0.017688043415546417,-27.46434783935547,75.19529724121094,0.017727887257933617,True,False,0,262.150634765625,nan,2.0340576171875
31,20.85766164039239,0.0,-41433.25,2978.855712890625,14752.2080078125,-38718.0390625,2978.855712890625,0.0,109.5167236328125,0.0,-38.9931640625,102.33985137939453,0.0,0.0,4143324.75,1724.6431884765625,-1475220.75,3871803.75,1724.6431884765625,0.0,-46.13251495361328,2966.9140625,16.382291793823242,-42.70250701904297,2966.9140625,823.006591796875,51159.71875,2949.628173828125,-17444.818359375,48105.04296875,2953.64013671875,0.0,109.5167236328125,-0.03096793033182621,-38.9931640625,102.33985137939453,-0.030967943370342255,-0.02337118238210678,109.51655578613281,-0.03464663028717041,-39.01383590698242,102.33219909667969,-0.031041892245411873,True,False,0,283.85687255859375,nan,0.2243652492761612
32,21.39138346603048,0.0,-40411.06640625,2913.19677734375,14739.4013671875,-37627.17578125,2913.19677734375,0.0,118.24297332763672,0.0,-43.127559661865234,110.09729766845703,0.0,0.0,4041106.5,1379.9952392578125,-1473940.125,3762717.5,1379.9952392578125,0.0,-43.166954040527344,2899.0908203125,15.830978393554688,-40.70149612426758,2899.0908203125,846.4580688476562,49884.6484375,2877.4443359375,-17411.259765625,46760.2734375,2883.0712890625,0.0,118.24297332763672,-0.042476195842027664,-43.127559661865234,110.09729766845703,-0.04247627034783363,-0.024318721145391464,118.2424087524414,-0.046370718628168106,-43.32140350341797,110.02116394042969,-0.04256751388311386,True,False,0,298.95343017578125,nan,0.7604981064796448
33,21.51913215697651,0.0,-40173.96484375,3679.0078125,14736.2890625,-37373.64453125,3679.0078125,0.0,51.44856643676758,0.0,-18.871946334838867,47.86235046386719,0.0,0.0,4017396.75,1548.1815185546875,-1473628.875,3737364.5,1548.1815185546875,0.0,-46.0018310546875,3658.10888671875,19.6566162109375,-44.14268112182617,3658.111572265625,-870.2102661132812,49941.8515625,3634.76416015625,-19006.609375,46188.640625,3629.94873046875,0.0,51.44856643676758,-0.026149451732635498,-18.871946334838867,47.86235046386719,-0.026149427518248558,0.04475982114672661,51.448246002197266,-0.026194525882601738,-18.8719482421875,47.862281799316406,-0.02788277342915535,True,False,0,297.879150390625,nan,1.4124757051467896
34,21.676763226957803,0.0,-39885.28125,3611.36328125,14732.4228515625,-37064.69140625,3611.36328125,0.0,129.11521911621094,0.0,-47.69127655029297,119.98450469970703,0.0,0.0,3988528.0,3165.31103515625,-1473242.25,3706469.25,3165.31103515625,0.0,-53.44511413574219,3607.6123046875,19.21373748779297,-49.702552795410156,3607.6123046875,-862.8097534179688,49254.1953125,3603.41552734375,-18988.515625,45451.4921875,3600.475830078125,0.0,129.11521911621094,-0.012154056690633297,-47.69127655029297,119.98450469970703,-0.01215403899550438,0.2661524713039398,129.1143798828125,-0.012194793671369553,-47.665584564208984,119.9948501586914,-0.01642441935837269,True,False,0,306.4906005859375,nan,0.6744384765625
35,22.264243515459437,0.0,-38845.59765625,3422.473388671875,14717.7685546875,-35949.515625,3422.473388671875,0.0,77.60853576660156,0.0,-29.404220581054688,71.8225326538086,0.0,0.0,3884559.5,3739.59521484375,-1471776.875,3594951.5,3739.59521484375,0.0,-46.79111099243164,3424.9091796875,18.560836791992188,-45.8597297668457,3424.9091796875,869.3683471679688,48028.94921875,3429.884521484375,-17367.943359375,44789.44140625,3427.664306640625,0.0,77.60853576660156,0.004994372837245464,-29.404220581054688,71.8225326538086,0.0049943746998906136,0.03189448267221451,77.60811614990234,0.00761184049770236,-28.89219856262207,72.02987670898438,0.004961762111634016,True,False,0,321.69647216796875,nan,1.936279296875
